Date,Value
2001-09-03,1.1034
2011-05-24,0.709
1988-07-25,0.8812
2004-10-18,0.7988
2012-10-17,0.7621
2015-10-09,0.8806
2007-03-15,0.7548
1989-04-10,0.8942
2013-05-02,0.7651
1986-04-04,1.1132
2002-12-16,0.9808
1982-01-22,0.9282
1983-10-21,1.1549
2010-06-17,0.8093
1984-05-03,1.2186
1998-05-07,0.9012
1986-12-04,0.9331
2001-06-19,1.1662
2017-09-08,0.8321
1991-05-10,0.8259
2003-03-17,0.9352
1993-11-26,0.8818
1995-09-14,0.7755
2003-02-07,0.9243
2011-01-31,0.7295
2011-10-17,0.7265
2009-12-07,0.6744
2004-03-22,0.808
1989-08-16,0.923
1979-06-25,
2005-11-03,0.833
2010-05-12,0.7886
1976-05-07,0.8422
1997-07-17,0.9133
2000-08-25,1.1047
1980-04-03,0.746
1985-09-06,
2004-09-09,0.8219
2013-08-09,0.749
1997-12-31,0.9167
2003-02-21,0.9251
2015-12-04,0.9184
2001-02-14,1.0889
1977-12-07,0.7981
1994-05-23,0.8407
1993-04-20,0.8054
1989-03-23,0.8901
1984-04-27,1.2056
1997-03-06,0.8783
1995-05-22,
2009-03-11,0.7828
1991-09-05,0.8314
1992-09-03,0.6813
1975-11-13,0.7965
1993-02-18,0.8244
2008-01-08,0.6796
1980-04-28,0.6915
2009-09-18,0.6793
1982-12-16,1.0431
2000-05-15,1.0912
2012-06-26,0.8019
1982-12-30,1.0227
2001-03-29,
1995-07-14,0.7341
1988-08-15,0.9028
2010-03-11,0.7314
1998-03-13,
1981-10-15,0.8877
1998-06-22,0.9164
2016-01-26,0.9217
2012-02-02,0.7592
2010-03-02,0.7374
2010-04-30,0.752
2017-05-04,0.9137
1983-11-15,1.1929
1997-08-13,0.9353
1993-03-29,0.8274
1980-08-05,0.6829
1982-11-01,1.0833
1977-11-09,0.8187
2012-03-22,0.7579
1979-04-19,0.7133
2006-06-15,0.7923
1987-01-13,0.8921
2012-09-06,0.7916
2005-10-13,0.8379
2013-04-24,0.7695
2003-05-19,0.8558
1997-03-25,0.8657
2000-06-14,1.0421
1999-05-14,0.9344
1988-05-20,0.8158
1992-03-10,0.8006
1997-08-28,0.9161
1978-08-30,0.737
1997-07-29,0.9324
1999-07-09,0.9814
1998-09-28,0.8589
1994-05-13,0.8508
2010-03-23,0.7389
2007-01-19,0.7725
1989-06-05,0.9335
1989-04-25,0.888
1984-12-18,1.3779
1995-07-06,0.7321
1997-05-16,0.8653
1998-03-16,0.9301
2005-08-18,0.8214
1982-08-03,1.0231
2015-03-17,0.943
2008-08-08,0.6653
2010-09-24,0.742
1977-01-28,0.8365
2011-08-03,0.6996
2016-03-29,0.8937
1982-03-08,0.9538
1997-04-29,
2009-09-01,0.6991
1979-03-27,0.7053
1991-04-30,0.8202
1990-12-07,0.7106
1999-02-25,0.9053
2015-04-22,0.9326
2005-02-22,0.7564
1984-05-03,1.2186
2017-03-13,0.9372
1987-07-15,
2008-09-30,0.7117
1998-12-23,0.8559
2004-07-28,0.8304
1995-04-28,0.7396
1982-08-23,1.0352
1976-12-23,0.8233
1989-05-23,0.9515
2013-07-19,0.7612
1987-10-09,0.864
2012-02-03,0.7621
1991-07-15,0.8568
1993-06-30,0.8526
1983-05-05,1.0782
1983-12-02,1.2075
1994-06-08,0.8523
1979-01-02,0.6895
1997-01-07,0.797
1984-11-23,1.3548
1983-02-24,1.0388
1997-04-07,0.8728
1991-09-30,0.7972
2009-08-28,0.6957
1982-08-13,1.0543
2016-07-01,0.8982
2007-04-18,0.7362
1994-11-16,0.7995
1984-11-16,1.3276
2009-12-07,0.6744
2008-01-30,0.6763
1988-08-15,0.9028
1981-12-23,0.9161
1994-06-21,0.821
1994-09-15,0.796
1990-07-16,0.7852
1976-03-05,0.8318
2005-10-07,0.8254
1978-02-17,0.7712
2017-05-12,0.9156
2015-07-22,0.918
1977-02-22,0.8319
2013-11-07,0.7472
2015-06-12,0.8874
1991-06-26,0.8527
1977-09-15,0.833
1985-01-15,1.4212
2014-03-14,0.7182
1997-08-13,0.9353
2014-06-25,0.7335
1998-06-18,0.9142
1981-08-03,0.9782
1979-12-07,0.6743
2017-05-25,0.8918
1989-01-24,0.8744
1982-11-09,
2015-10-29,0.9124
1977-12-12,0.7995
2001-08-02,1.1338
2016-07-20,0.9084
1998-10-19,0.8327
1975-04-14,0.7471
1975-10-15,0.7971
1988-05-16,0.8091
2002-07-18,0.9921
2002-08-07,1.0304
1999-12-17,0.9906
1991-01-30,0.7171
2002-04-23,1.1244
1992-06-08,0.7627
1976-02-13,0.8196
2004-05-11,0.847
2016-11-24,0.9468
1997-06-11,0.8765
1986-07-01,1.0137
1998-07-17,0.9132
2008-10-03,0.7241
1977-06-03,0.826
1978-02-22,0.766
2010-10-12,0.7229
2014-09-23,0.7774
2007-10-02,0.7066
2009-03-27,0.7516
1980-01-31,0.6691
2001-05-24,1.166
2005-09-23,0.8285
2017-03-28,0.9201
1995-09-13,0.7763
1979-06-25,0.6985
2004-03-19,0.8106
1997-10-24,0.9061
1982-07-15,1.0477
1990-09-07,0.7469
1983-05-04,1.0791
1989-09-18,0.9301
1976-08-09,0.8525
1982-09-09,1.0493
2017-05-05,0.9103
1979-01-02,0.6895
1992-09-14,0.7211
2000-10-26,1.2067
1997-01-16,0.8108
2009-11-25,0.6642
1996-05-24,0.7906
1996-10-07,0.7826
1982-02-04,0.9463
1986-04-29,1.0072
1988-11-15,0.8396
1986-07-29,0.9887
2011-10-25,0.7192
2005-11-24,0.8483
2002-08-23,1.028
1990-05-10,0.7819
2006-02-14,0.8423
1983-02-07,1.0607
2014-11-17,0.8028
2011-09-08,0.7141
2001-09-10,1.1121
1977-01-27,0.8372
2011-04-11,0.6919
1992-01-02,0.732
1983-11-14,1.1914
1993-08-26,0.859
1976-02-16,0.8212
2001-07-25,1.1377
1988-07-11,0.8844
1988-08-09,0.9157
1999-08-20,0.9392
2001-03-28,1.1246
1989-11-07,0.8812
1975-04-25,0.7418
2011-12-19,0.768
2000-12-13,1.1425
1987-04-08,
1992-06-24,0.7437
2007-03-12,0.7584
2013-07-11,0.7669
1986-03-26,
1996-02-23,0.7544
1995-05-26,0.735
1987-09-25,0.8669
1990-02-06,0.7957
2004-09-22,0.8171
1987-10-08,0.8671
1982-11-11,1.0995
1998-06-04,0.901
1983-05-11,1.0758
1996-05-14,0.7879
2014-07-30,0.7475
2008-01-21,0.6907
2001-10-26,1.1207
1995-12-07,0.753
1984-01-17,1.2508
1993-12-16,0.8776
2001-06-05,1.1793
1991-09-16,0.8015
2011-06-15,0.6998
2003-03-21,0.9484
1982-10-05,1.0763
2013-02-25,0.7568
1996-03-11,0.7678
2013-09-24,0.7412
1999-07-02,
1993-07-05,0.8514
2017-05-22,0.8891
2015-05-29,0.9122
2008-08-14,0.6713
1991-10-15,0.819
1983-04-06,1.0635
1976-12-08,0.8291
1977-05-13,0.8271
2006-04-25,0.8061
1995-06-16,0.7426
1975-04-22,0.7427
1993-02-05,
2015-01-19,0.8597
2017-10-23,0.8514
1998-02-20,0.9308
1978-11-01,0.6957
1982-12-20,1.0395
2015-06-03,
1976-06-17,0.8523
1977-10-18,0.8179
2017-02-16,0.9373
1987-04-28,0.8585
2010-06-04,0.8308
2000-12-01,1.1457
1988-09-22,0.9026
1999-12-16,0.9827
2009-12-10,0.6793
1992-05-14,0.772
1979-08-02,0.6937
1995-03-01,0.7718
1977-04-19,0.828
1980-09-08,0.6852
1994-04-11,0.869
2009-12-04,0.6717
1996-05-16,0.7885
1975-12-19,0.8087
2009-12-22,0.7026
2003-04-16,0.9218
1993-07-29,0.8819
2011-03-02,0.7205
2001-03-14,1.0969
2004-11-08,0.7723
1991-05-29,0.8107
2007-01-23,0.7673
2017-11-09,0.8603
2002-08-02,1.0154
1989-05-25,0.9478
2016-04-28,0.8838
1976-11-12,0.8326
2009-04-07,0.7535
1980-03-20,0.7139
1980-11-11,0.7233
2016-03-04,0.9084
1997-07-10,0.8935
2007-02-06,0.772
1979-01-15,0.7046
1984-01-18,1.2563
1998-07-09,0.9341
2002-04-08,1.143
1993-04-05,0.8095
2005-01-18,0.7678
1990-07-25,0.7706
2001-03-07,1.0778
2011-08-01,0.7043
1979-05-11,0.7168
2000-03-20,1.0315
1979-01-22,0.6993
1999-10-12,0.9321
1990-03-23,0.816
2015-03-31,
2006-03-06,0.8327
1991-04-26,0.835
2000-08-24,1.1079
2009-02-13,0.7745
1998-04-22,0.9157
2006-05-30,0.7759
2011-02-28,0.724
2009-11-06,0.6724
1977-09-15,0.833
2004-01-22,0.787
1981-09-02,0.9533
1975-02-20,0.7336
2004-12-06,0.7447
1978-03-23,
2005-08-23,0.8194
2010-10-14,0.71
1990-10-11,0.7328
1983-11-15,1.1929
1986-07-17,1.0014
2007-07-03,0.7346
1975-11-03,0.7911
1983-02-04,1.0655
1995-03-20,0.7528
2001-01-15,1.0614
1991-01-14,0.7397
1977-12-29,0.7777
1982-01-20,0.9283
2016-05-16,0.8825
2003-11-03,0.8717
1984-03-22,1.1875
2017-04-24,
1992-04-23,0.7958
2014-05-15,0.7291
2002-12-19,0.9751
2004-10-27,0.783
2004-03-02,0.8138
2006-11-21,0.7796
1999-07-29,0.9334
2000-11-17,1.1726
1989-01-27,0.8859
1981-10-12,0.8753
1986-06-04,1.0542
2004-01-14,0.7885
1998-02-11,
1986-05-22,1.0549
1977-02-01,0.8349
2000-05-30,1.0724
1976-06-01,0.8551
2010-04-27,0.7509
1976-05-19,0.8488
2011-02-22,0.7302
2004-06-02,0.8147
1983-09-09,1.1817
2010-07-20,0.7761
2001-09-14,1.0864
1983-10-10,1.1558
1983-11-10,1.1858
1979-03-22,0.7052
1994-02-02,0.8841
1990-02-01,0.8068
2006-05-25,0.7825
1992-03-02,0.7892
2009-05-07,0.7456
2016-04-21,0.8859
1999-01-13,0.8542
1999-01-07,0.857
2005-05-24,0.7947
2013-05-01,0.758
2011-06-28,0.6962
1987-02-19,
2003-11-26,0.8389
1978-12-01,0.726
1990-08-23,0.7383
1978-03-20,0.7598
1996-11-25,0.7768
1988-12-21,0.8489
1979-05-14,0.7175
1999-12-13,0.9883
2006-10-05,0.7881
1978-01-09,0.7861
2001-02-19,1.0861
1995-02-14,0.7879
1992-03-18,0.7924
1984-09-21,1.3844
1999-04-09,0.9279
1985-05-03,1.4392
1975-09-03,0.7936
2008-03-28,0.6346
2012-08-23,0.7947
1981-09-01,0.9598
2001-06-29,1.1801
1983-06-02,1.1184
2004-12-14,0.7529
1991-08-14,0.8314
1999-06-09,
2004-05-27,0.8153
1990-05-10,0.7819
2008-07-17,0.6296
1997-12-16,0.9101
2005-03-07,0.7582
2006-02-14,0.8423
2004-07-02,0.813
1996-07-24,0.7653
1999-07-28,0.942
1978-09-07,0.7363
2006-10-10,0.7975
2003-02-17,0.9316
1992-03-11,0.7982
1999-03-02,
1992-02-28,0.7854
1998-03-06,0.9355
1998-06-30,0.9216
2013-03-07,0.7644
1989-03-15,0.8901
1989-03-08,0.8854
1980-07-16,0.6722
1985-08-23,1.2488
1998-11-27,0.8734
2015-09-21,0.8933
1997-01-07,0.797
2012-03-23,0.7539
2001-08-16,1.0955
1989-04-03,0.8984
1994-12-06,0.8118
1979-06-27,0.7004
2007-04-12,0.741
2009-08-11,0.7071
1987-06-16,0.8711
1980-08-12,0.6846
1976-08-18,0.8471
2003-09-15,0.8851
2003-01-15,0.9445
2013-12-18,0.7266
1980-12-10,0.7657
1994-07-08,0.8087
2012-09-13,0.7748
1986-02-19,1.0527
1981-08-24,0.9589
1991-02-21,0.7133
2012-08-29,0.7983
1983-07-19,1.1466
1975-05-29,0.7274
2017-09-15,0.8359
2014-01-24,0.7307
2008-04-10,0.6333
1975-08-04,0.791
1987-08-10,0.9042
2007-11-26,0.6739
1991-04-26,0.835
2009-04-21,0.772
1976-06-23,0.8523
2003-06-04,0.8564
1992-08-06,0.7118
2001-01-03,1.0575
2011-11-18,
2013-04-24,0.7695
2014-07-04,0.7359
1992-06-18,0.7504
2010-11-23,0.7444
2004-06-09,0.8269
2011-02-09,
1996-12-06,
2016-08-03,0.8951
1994-05-11,0.8542
1997-05-30,0.8722
2005-08-16,0.811
2009-06-08,0.7215
2011-02-16,0.7398
2007-05-18,0.741
2017-01-09,0.9474
2003-07-16,0.8916
2012-04-13,0.7644
2012-07-25,0.8248
1992-07-27,0.7121
1998-01-29,0.9315
2009-09-11,0.6843
1985-06-25,1.3804
2015-01-26,0.8884
1981-02-26,0.8185
2013-10-09,0.7399
1996-01-03,0.7495
1984-08-13,1.305
1981-12-01,0.8951
2001-10-23,1.1255
2011-03-17,0.7133
1995-08-11,0.7494
2000-12-13,1.1425
1985-09-11,1.3428
2012-03-09,0.7623
2007-04-17,0.737
1981-12-09,0.9027
2005-01-17,0.7643
1980-04-29,0.6921
1993-10-07,0.8407
1983-12-05,1.2198
1994-04-13,0.8718
2015-08-20,0.8933
1996-06-12,0.7888
2005-05-18,0.7913
2009-02-19,0.788
1999-09-21,0.9547
2011-08-24,0.694
2005-01-28,0.7687
2014-11-14,0.8013
2000-12-07,1.124
2001-05-10,1.1323
1986-05-28,1.0567
1988-02-08,0.8129
1983-02-09,1.045
1983-04-08,1.07
1990-11-30,0.7199
2013-02-22,0.7598
1997-12-04,0.9024
2012-05-11,0.7726
1995-11-01,0.7439
1995-06-23,0.7344
1980-10-20,0.7133
1999-09-15,0.9624
1999-12-15,0.9964
1994-02-21,0.8808
2003-06-05,0.844
1992-06-15,0.7526
1983-02-11,1.0354
1982-02-26,0.9686
1986-08-12,0.9704
1995-04-21,0.7401
2002-12-06,0.992
2005-02-02,0.7672
2012-09-17,0.7613
1999-05-06,0.9277
1984-09-27,1.3552
1984-07-30,1.2962
1977-06-23,0.8268
2004-08-06,0.8158
1984-03-29,1.161
2005-03-04,0.7551
1987-05-19,0.8512
1980-11-13,0.7269
1993-12-22,0.8703
2003-09-10,0.8921
1998-10-07,0.8248
2008-04-28,0.6393
1993-05-18,0.8147
2008-04-09,0.6338
1999-01-11,0.8669
1984-07-19,1.2771
2015-12-24,0.9135
1993-05-05,0.7926
1978-09-18,0.7342
1986-06-18,1.0417
2011-07-08,0.7014
2017-07-25,0.8576
1986-08-14,0.9651
1997-08-08,0.9446
2005-03-11,0.7429
1981-07-20,0.9525
1983-08-25,1.168
2009-05-08,0.7416
2014-10-17,0.7833
1982-01-13,0.9196
1978-11-29,0.7246
2016-10-19,0.9117
1977-06-08,0.8265
1987-06-02,0.8591
2008-01-31,0.6754
1977-06-14,0.8263
2000-02-16,1.0168
1996-06-19,0.7807
1985-09-18,1.3156
1989-10-23,0.8875
1991-09-04,0.8307
2011-11-18,
1998-05-21,0.8981
2004-06-24,0.8212
1982-12-21,1.0347
2010-12-02,0.7593
2017-08-17,0.8514
1979-06-14,0.721
2011-11-16,0.7391
2010-01-26,0.7113
2000-01-26,0.9986
1984-02-09,1.2242
2003-01-03,0.9601
2008-01-30,0.6763
1988-03-29,0.798
1988-10-13,0.8737
1992-01-22,0.7604
1987-01-06,0.9107
2005-05-23,0.7949
2006-02-10,0.8394
2014-09-25,0.7845
2017-01-12,0.9387
2010-02-11,0.735
1987-07-03,0.8778
1992-10-12,0.7332
2009-12-23,0.6977
2010-11-15,0.7355
1992-04-08,0.7799
1979-01-03,0.7013
1990-01-11,0.8086
1989-06-29,0.9275
1991-10-25,0.8145
2016-11-04,0.8992
2005-05-18,0.7913
1981-09-09,0.9501
1986-11-11,0.959
2001-11-22,1.1375
1994-12-12,0.8129
2005-08-22,0.8176
2000-08-07,1.1008
2006-11-03,0.7871
1988-11-01,
1990-06-27,0.7906
1985-03-01,1.5016
1980-02-25,0.6761
2010-03-15,0.7325
2015-02-23,0.8807
2017-11-08,0.8631
1989-04-14,0.8917
1990-06-22,0.7974
1976-09-28,0.8372
2017-04-10,0.9435
1988-11-24,0.8238
1999-08-04,0.929
2016-03-09,0.9085
1998-10-19,0.8327
2015-05-22,0.9069
1975-10-10,0.7989
1996-03-11,0.7678
1986-04-01,1.0713
1994-10-06,
1988-05-10,0.8052
2004-03-02,0.8138
1992-09-15,0.7173
1990-05-03,0.8004
1983-02-01,1.0577
1988-07-06,0.8733
2011-11-29,0.75
1975-04-08,0.7405
2002-01-24,1.1386
1998-10-07,0.8248
2008-03-13,0.6417
2002-06-24,1.0226
1975-08-29,0.7948
1989-02-16,0.8795
1986-12-23,0.929
1995-08-02,0.7333
2012-02-22,0.7552
1991-10-23,0.8166
2010-12-09,0.7589
2009-04-30,0.7547
2017-06-26,0.8926
1984-07-20,1.2773
1993-03-16,0.8389
2003-05-09,0.8705
1994-02-04,0.8836
2006-05-19,0.787
1989-02-27,0.8684
2015-08-24,0.864
2014-08-28,0.759
1986-01-07,1.1184
2004-07-29,0.8285
1989-07-04,0.9161
1976-11-24,0.8302
1983-04-21,1.081
1981-10-20,0.8946
2013-08-06,0.7514
2009-10-12,0.6752
1996-08-06,0.7646
1978-02-03,0.7836
2016-02-16,0.8974
2011-09-05,0.7085
2008-10-03,0.7241
2006-06-08,0.7913
1978-09-28,0.7235
2005-09-12,0.8139
2012-03-30,0.7509
1984-11-15,1.3295
2001-12-13,1.1141
2013-03-26,0.7777
2014-12-24,0.8197
2009-06-04,0.7049
2007-07-10,0.7289
2001-05-18,1.1405
2000-11-29,1.1632
1990-02-16,0.8076
1997-08-21,0.939
2004-12-03,0.7478
2008-10-13,0.736
2012-12-04,0.7642
2007-05-31,0.7432
1995-11-10,
1990-06-12,0.8047
1995-06-06,0.7487
1992-02-19,0.7882
2016-12-08,0.9422
1993-11-22,0.8782
2009-03-12,0.7814
2016-04-19,0.879
2017-09-29,0.846
1999-08-06,0.9276
2016-05-26,0.8941
1981-11-16,
2002-08-23,1.028
1995-01-23,0.7851
2014-01-31,0.7416
2001-07-04,1.1823
2003-09-03,0.9237
1979-04-10,0.7159
2001-02-23,1.108
1991-04-19,0.8257
1995-04-10,0.7495
2014-03-03,0.726
2006-10-25,
1998-09-24,0.8578
2013-04-02,0.7789
2001-05-18,1.1405
2011-02-28,0.724
1980-09-11,0.6848
1989-04-21,0.8815
2016-04-29,0.8731
1985-02-22,1.5157
2001-02-20,1.0999
2007-06-29,0.7405
1994-09-13,0.7973
2003-07-11,0.8845
2001-07-03,1.1811
2017-07-28,0.8513
1989-02-28,0.8715
1995-01-25,0.7896
1979-12-03,0.6608
1995-03-29,0.7408
1980-12-03,0.7449
1994-05-25,0.8403
2001-10-10,1.0972
1979-02-12,0.7016
1985-12-23,1.1508
1993-10-27,0.8657
2013-10-28,0.7254
1987-11-06,0.8037
1999-12-22,0.992
2004-12-17,0.7544
1984-03-13,1.1585
2015-06-30,0.8976
1982-06-30,1.0295
1980-02-18,0.6686
1992-01-06,0.7322
1998-07-15,0.9213
1984-12-28,1.4026
1975-01-14,0.7588
1990-07-19,0.7806
1985-06-10,1.3934
1982-03-18,0.9767
2011-05-13,0.7039
2006-09-13,0.7888
1978-03-09,0.7643
1984-05-23,1.2258
1981-06-17,0.9131
2002-08-22,1.0285
2005-12-20,0.8411
1991-01-15,0.7395
2011-10-05,0.7513
1991-05-14,0.8132
1983-04-11,1.0671
1990-09-03,0.7548
2015-08-19,0.9046
2003-01-27,0.9238
1996-10-24,0.7801
2017-10-31,0.8584
1986-06-23,1.0519
2011-07-12,0.7149
2005-06-22,0.8243
2015-08-24,0.864
1990-07-31,0.7555
1999-09-10,0.9549
2009-10-02,0.6847
1985-02-05,1.4358
1983-01-21,1.0482
1976-10-18,0.8404
2006-03-23,0.8344
1986-08-26,0.9617
1979-07-09,0.6987
1994-03-23,0.8638
1995-01-12,0.7964
1984-02-13,1.2269
1994-06-17,0.8352
1978-02-14,0.7765
1998-01-05,0.928
2013-10-30,0.7262
1995-06-01,0.7525
2015-05-19,0.8986
1983-09-26,1.1757
1976-07-23,0.8573
1987-11-09,0.799
2005-12-01,0.8538
2005-08-25,0.8137
1991-11-15,0.787
1994-06-14,0.8403
1987-09-11,0.8564
1976-04-05,0.8418
1975-03-26,0.7353
2004-12-22,0.7472
1982-03-22,0.9824
2006-08-04,0.7757
1991-10-10,0.8102
1979-09-18,0.6881
2000-09-25,1.1451
1989-12-15,0.8302
2004-05-12,0.8404
2014-01-21,0.7384
2016-02-24,0.907
2001-04-20,1.1096
2004-10-20,0.7934
2016-01-05,0.9327
1980-08-15,0.6864
1996-03-01,0.7651
1993-11-16,0.8726
2016-09-21,0.8977
2017-02-15,0.9458
2013-05-17,0.7799
2004-02-27,0.8044
1989-07-25,0.9026
1995-06-29,0.7368
2006-07-17,0.7988
1991-05-21,0.8169
1984-06-13,1.2208
1979-06-28,0.7004
1990-12-10,0.7058
1983-05-03,1.0833
1992-07-30,0.7122
1988-03-24,0.8074
1982-10-21,
2015-01-30,
1982-04-05,0.992
1980-11-28,0.7408
1995-04-26,0.7408
1976-04-23,0.8473
1979-03-06,0.7046
1980-02-26,0.6761
2017-02-28,0.9412
2007-01-12,0.7732
1983-10-04,1.1726
1978-10-11,0.703
1992-02-26,
1984-05-18,1.2394
1990-02-22,
1992-05-28,0.7786
2007-02-16,0.762
1995-01-16,0.7943
2007-07-09,0.7338
2012-12-04,0.7642
2005-09-28,
1994-02-14,0.8881
1975-07-23,0.7818
1987-02-02,0.8672
1991-05-03,0.8308
2017-04-05,0.938
1999-09-15,0.9624
2001-09-07,1.1069
1999-10-01,0.9347
2004-03-09,0.8061
1979-11-02,0.6881
1978-03-30,0.7568
2016-04-20,0.8826
2015-08-18,0.9063
1995-10-23,0.7349
1977-05-12,0.8287
1997-09-29,0.8971
1983-01-04,1.0166
2008-05-12,0.6451
1990-11-14,0.7053
2002-11-20,0.9963
1997-11-04,0.8773
2006-09-04,0.7774
2016-07-21,0.9096
2001-10-12,1.1041
1998-10-12,0.8433
1997-03-07,0.8783
2003-10-14,0.8551
2007-07-24,0.7233
1981-04-27,
1994-07-29,0.8156
1989-03-30,0.8999
2012-07-17,0.8187
2014-07-08,0.7345
1984-04-25,1.1996
1982-03-01,0.9693
2009-09-24,0.6799
1999-01-05,0.8485
2014-01-06,0.733
1976-10-14,0.833
2000-05-31,1.0783
2015-08-07,0.9142
2004-10-05,0.8125
1978-08-21,0.742
1993-04-13,0.7979
2000-01-20,0.9903
1998-07-14,0.9189
2009-04-09,0.7572
1979-05-25,0.7244
1993-11-26,0.8818
1987-01-23,0.8695
1991-06-04,
2014-05-29,0.7345
2017-03-29,0.9302
1994-07-08,
2004-11-02,0.7875
2008-06-17,0.645
2009-07-31,0.7054
1977-10-06,0.8241
2016-08-16,0.8882
1982-09-27,1.0672
2005-01-07,0.7663
1994-12-08,
2009-11-04,0.674
1996-07-03,0.7822
1997-07-22,0.9231
1976-07-20,0.8564
1988-08-01,0.8983
2005-06-16,
2011-08-04,0.7063
1998-07-30,0.9067
1984-01-18,1.2563
2010-08-26,0.7851
1990-02-21,0.7992
2010-11-15,
1994-09-07,0.7987
1990-03-16,0.8107
1986-05-14,1.0171
2003-05-20,0.8581
1989-08-31,0.9295
2008-10-02,0.7245
2014-11-14,
1983-09-14,1.19
1992-02-21,0.7912
2010-04-14,0.7338
2016-02-05,0.8976
2017-03-08,0.9473
1993-09-21,0.8301
2006-02-08,0.8368
2011-04-08,0.6928
2005-08-03,0.8119
2003-03-04,0.9169
2003-07-18,0.8918
2010-05-19,0.8104
1981-12-15,0.9098
1976-08-06,0.8524
1998-09-04,0.8864
1983-05-31,1.1113
1983-02-07,1.0607
1979-02-07,0.6985
1984-03-02,1.1597
1983-03-02,
1997-05-14,0.8683
2011-01-21,0.7361
2014-08-29,0.7592
1983-11-24,1.2063
2006-02-10,0.8394
2015-06-15,0.8887
1978-10-10,0.7106
1988-05-18,0.8179
1984-09-28,1.3693
1994-03-23,0.8638
2006-11-20,0.7802
1996-11-22,0.7695
1987-11-25,0.8004
1987-12-08,
2015-03-27,0.9182
1988-05-17,0.8164
1989-03-30,0.8999
1995-01-09,0.8067
1981-01-30,0.8098
1992-06-29,0.7279
2000-04-07,1.0433
1989-01-17,0.8839
1997-07-25,0.9362
1992-09-18,0.7393
2012-09-13,0.7748
2015-12-15,0.9157
2008-09-08,0.7039
1995-04-18,0.7337
2007-04-30,0.7328
2009-03-10,0.7842
1992-03-24,0.799
1989-08-10,0.8993
1987-05-14,0.854
1984-01-03,1.229
2011-02-17,0.7365
1991-11-05,0.7878
1997-11-06,
1997-01-16,0.8108
1997-03-12,0.8706
2013-12-10,0.7262
2010-02-24,0.7349
2010-07-13,0.7893
2010-12-15,0.7503
1989-04-17,0.8857
1998-07-06,0.9236
2014-10-01,0.794
1990-11-27,0.7091
2007-06-14,0.7511
1999-07-21,0.9522
1984-10-05,1.3642
1980-10-24,0.716
1997-01-14,0.8115
2006-03-02,0.8345
1979-10-24,0.6893
2002-07-05,1.0273
1980-12-16,0.7733
2013-01-07,0.7635
2010-06-09,0.8293
1993-07-21,0.8614
2009-09-09,0.6858
1985-12-10,1.1619
1986-06-09,1.0382
2014-08-13,0.7474
2006-08-15,0.782
1979-08-03,0.6955
2011-12-09,0.7482
2004-11-18,0.7699
1998-07-28,0.9069
2017-01-06,0.9457
1998-12-08,0.8544
1987-08-28,0.8649
1997-06-17,0.8844
1998-08-27,0.9238
1998-02-09,0.9267
1981-03-16,0.8131
1984-02-22,1.1946
1988-08-15,0.9028
1999-12-06,0.9783
1975-08-04,0.791
2002-06-11,1.061
1999-02-16,0.8945
1987-06-26,0.8715
1977-04-18,0.8282
1994-10-25,0.7688
1986-03-19,1.0399
2012-03-07,0.7621
1994-01-27,0.8887
1989-11-16,0.8784
2012-04-03,0.7497
1994-04-12,0.8743
2004-03-01,0.8035
1991-02-14,0.7012
2007-02-16,0.762
1986-12-22,0.9349
1996-10-01,0.7813
2006-05-03,0.7931
2013-09-09,0.7545
2013-06-11,0.7534
1975-11-14,0.8009
2012-11-12,0.7867
2002-07-19,0.9856
1986-06-25,1.0268
1992-05-13,0.7761
2007-04-03,0.7478
1975-05-28,0.7251
1986-09-16,0.9627
1995-09-27,0.7488
1996-12-24,0.7941
1990-10-04,0.7335
2014-06-18,
2012-10-02,0.7731
2010-05-26,0.8183
1985-11-28,1.156
2010-06-25,0.8135
2010-05-07,0.7904
1997-09-18,0.9023
1999-05-17,0.9369
1989-06-13,0.9668
2006-07-28,0.7834
1987-04-03,0.8643
1995-06-27,0.7344
1975-01-21,
1977-03-01,0.8328
1987-02-23,0.8724
1994-12-06,0.8118
1986-05-16,1.0274
1982-05-28,0.9672
2017-09-12,0.8365
2011-03-31,0.7047
1975-12-31,0.8093
1981-07-31,0.9606
2011-01-17,0.7526
2009-03-11,0.7828
1978-11-21,0.725
2016-08-11,0.8946
2002-10-01,1.0156
2015-10-21,0.8807
1977-12-22,0.7923
2011-12-05,0.7425
2007-05-25,0.7432
1981-08-19,0.973
2004-02-19,0.7888
2010-01-08,0.6981
1999-04-15,0.9324
1986-06-10,1.0318
2005-11-14,0.8546
2016-10-24,0.9189
1998-05-26,0.9052
2009-10-20,0.6692
1983-12-20,1.2339
1993-11-01,0.8746
2012-01-11,0.7883
1988-06-07,0.8256
1997-02-19,0.8666
1989-11-29,0.8552
1997-11-24,0.8847
1987-11-24,0.8079
1977-03-16,0.8333
1982-06-14,1.0147
2012-06-19,0.7888
2016-06-02,0.8961
1996-03-13,0.7627
1990-08-08,
1984-05-16,1.2256
2012-09-12,0.7759
2012-08-03,0.8102
2005-10-21,0.8323
1990-08-03,0.756
1990-03-29,0.8112
1984-02-06,1.229
2015-04-10,0.9414
1976-06-09,0.8511
1996-05-17,0.7835
1986-02-10,1.0973
1996-03-20,0.7652
2014-06-25,0.7335
1978-06-16,0.7726
2004-01-05,0.7891
1988-09-01,0.903
1980-01-15,0.6646
